transaction_id,customer_id,policy_id,transaction_date,product_type,policy_status,premium_amount,province,payment_frequency,payment_status
1575,C0575,P10575,2026-02-11T00:00:00.000000000,Annuity,Lapsed,,Nova Scotia,Annual,Pending
1698,C0698,P10698,2026-03-23T00:00:00.000000000,Annuity,Pending,4421.92,Manitoba,QUARTERLY ,Pending
1665,C0665,P10665,2026-03-22,Annuity,Active,776.83,Ontario,Monthly,PENDING 
1051,C0051,P10051,2026-02-06,Annuity,Pending,3783.23,Ontario,Monthly,Overdue
1727,C0727,P10727,2026-01-17,Annuity,Pending,910.24,Quebec,Quarterly,Paid
1800,C0800,P10800,2026-01-26T00:00:00.000000000,Annuity,Lapsed,,Ontario,Monthly,Overdue
1354,C0354,P10354,2026-01-21,Life,LAPSED ,2969.22,Alberta,Monthly,Pending
1133,C0133,P10133,2026-01-27,Annuity,Active,2454.77,British Columbia,Annual,PENDING 
1143,C0143,P10143,2026-02-15T00:00:00.000000000,Life,Lapsed,4849.95,Ontario,Annual,Paid
1471,C0471,P10471,2026-02-15,  life  ,Active,1561.58,Ontario,Quarterly,Paid
1654,C0654,P10654,2026-01-29T00:00:00.000000000,Life,Pending,4499.37,ALBERTA ,Monthly,Overdue
1400,C0400,P10400,2026-01-08T00:00:00.000000000,Annuity,Lapsed,2644.79,Manitoba,Quarterly,Pending
1833,C0833,P10833,2026-01-20,  annuity  ,Active,4939.84,Quebec,Quarterly,  paid  
1938,C0938,P10938,2026-01-08T00:00:00.000000000,Annuity,  active  ,2151.3,Alberta,Quarterly,Pending
1321,C0321,P10321,2026-02-03,Annuity,Active,2642.95,British Columbia,  annual  ,Overdue
1020,C0020,P10020,2026-03-30,Annuity,Active,INVALID_AMT,Ontario,Quarterly,Paid
1685,C0685,P10685,2026-01-13T00:00:00.000000000,Life,Pending,3276.17,Quebec,Annual,Pending
1036,C0036,P10036,2026-03-21,Annuity,Active,3862.94,Alberta,Monthly,Pending
1825,C0825,P10825,2026-03-20,Life,Pending,3011.63,British Columbia,Monthly,Overdue
1506,C0506,P10506,2026-01-04,Annuity,Active,1318.68,Quebec,Annual,Pending
1828,C0828,P10828,2026-02-06T00:00:00.000000000,Life,  pending  ,4714.73,Alberta,Annual,PAID 
2071,C1071,P11071,2026-01-12,Annuity,Active,2634.51,Alberta,Monthly,Pending
1408,C0408,P10408,2026-03-18,Annuity,Pending,2896.65,Ontario,Monthly,Paid
1818,C0818,P10818,2026-01-01,Life,Lapsed,2522.45,Nova Scotia,Monthly,Paid
1538,C0538,P10538,2026-02-28,Annuity,Pending,4525.49,Nova Scotia,  monthly  ,Pending
1759,C0759,P10759,2026-01-15T00:00:00.000000000,Life,LAPSED ,1400.68,  quebec  ,Annual,Overdue
2069,C1069,P11069,2026-03-03,Life,Active,4531.17,  ontario  ,Annual,Pending
1893,C0893,P10893,2026-03-19,  life  ,Active,2686.42,ONTARIO ,Quarterly,Pending
1039,C0039,P10039,2026-02-10T00:00:00.000000000,Life,Lapsed,1833.23,Nova Scotia,Quarterly,Pending
1176,C0176,P10176,2026-02-16,Life,Active,3647.8,Ontario,  quarterly  ,Paid
1246,C0246,P10246,2026-01-14,Life,Lapsed,2972.88,Manitoba,Monthly,Overdue
1811,C0811,P10811,2026-01-05,  life  ,Active,1963.36,Nova Scotia,Annual,OVERDUE 
2085,C1085,P11085,2026-02-08,  life  ,Lapsed,4309.31,Manitoba,Monthly,  overdue  
2078,C1078,P11078,2026-02-28,  life  ,Pending,2975.41,Manitoba,Quarterly,Pending
1785,C0785,P10785,2026-02-23,  annuity  ,Active,637.94,Manitoba,Annual,Paid
2018,C1018,P11018,2026-03-04,Life,Active,2524.03,Quebec,Quarterly,PENDING 
1490,C0490,P10490,2026-01-26,Annuity,Lapsed,558.93,  manitoba  ,Annual,Paid
1155,C0155,P10155,2026-02-02,LIFE ,Pending,1114.8,Alberta,Monthly,Pending
1639,C0639,P10639,2026-03-15,  life  ,Lapsed,711.25,Ontario,Quarterly,PAID 
1663,C0663,P10663,2026-03-01,Life,PENDING ,992.61,Nova Scotia,Monthly,Overdue
1854,C0854,P10854,2026-01-31,  life  ,Lapsed,3464.98,Alberta,Annual,Overdue
1288,C0288,P10288,2026-02-05,  life  ,Lapsed,2586.64,Nova Scotia,Annual,Overdue
1626,C0626,P10626,2026-03-06,Annuity,Active,4596.53,Ontario,Quarterly,Paid
1038,C0038,P10038,2026-03-30,Life,Active,1764.21,Nova Scotia,Quarterly,
1686,C0686,P10686,2026-01-17,Life,Lapsed,1021.3,Nova Scotia,Quarterly,Paid
1873,C0873,P10873,2026-02-02,Annuity,PENDING ,1568.95,BRITISH COLUMBIA ,Annual,Paid
1570,C0570,P10570,2026-03-22T00:00:00.000000000,Annuity,Lapsed,2733.65,Quebec,ANNUAL ,
2144,C1144,P11144,2026-02-14,Annuity,Lapsed,1280.66,Nova Scotia,Monthly,Paid
1735,C0735,P10735,2026-03-19,  annuity  ,ACTIVE ,3192.47,British Columbia,Annual,Overdue
1793,C0793,P10793,2026-03-07,Annuity,Lapsed,3189.76,  manitoba  ,Annual,Overdue
1018,C0018,P10018,2026-01-07,Life,Pending,1267.36,Nova Scotia,Monthly,Pending
1128,C0128,P10128,2026-01-17,Life,Lapsed,1886.27,Alberta,Monthly,Pending
1323,C0323,P10323,2026-01-12,Life,  pending  ,4173.74,Alberta,Annual,PAID 
1256,C0256,P10256,2026-01-08T00:00:00.000000000,  annuity  ,Active,2184.22,Nova Scotia,Annual,Pending
1944,C0944,P10944,2026-03-13T00:00:00.000000000,Annuity,Lapsed,3428.95,Nova Scotia,Monthly,Overdue
1839,C0839,P10839,2026-02-07,Life,ACTIVE ,1128.43,British Columbia,Monthly,  paid  
1191,C0191,P10191,2026-03-08T00:00:00.000000000,  life  ,Pending,1614.79,  manitoba  ,Annual,Pending
1116,C0116,P10116,2026-02-23,Annuity,Active,4009.44,  ontario  ,Annual,Overdue
1085,C0085,P10085,2026-01-02T00:00:00.000000000,Life,Pending,2762.06,British Columbia,  annual  ,Paid
1889,C0889,P10889,2026-01-15,  life  ,Active,1595.67,British Columbia,Monthly,Paid
1607,C0607,P10607,2026-01-15T00:00:00.000000000,Life,Active,4117.9,Alberta,Quarterly,Paid
1181,C0181,P10181,2026-02-27T00:00:00.000000000,Life,Active,853.05,Quebec,Monthly,Pending
1302,C0302,P10302,2026-02-02T00:00:00.000000000,Life,Active,3999.21,ONTARIO ,Quarterly,Paid
1497,C0497,P10497,2026-01-13,Life,Lapsed,2287.93,Alberta,Monthly,Paid
1349,C0349,P10349,2026-01-27,Life,Pending,3504.01,Manitoba,Quarterly,Paid
2036,C1036,P11036,2026-02-21,Life,Active,INVALID_AMT,Nova Scotia,Quarterly,Paid
1983,C0983,P10983,2026-01-14,  life  ,Active,864.14,Manitoba,Monthly,Paid
1745,C0745,P10745,2026-02-14T00:00:00.000000000,Annuity,Pending,3906.77,Quebec,Quarterly,Pending
1150,C0150,P10150,2026-02-15,Life,Active,937.29,Alberta,Monthly,PAID 
1518,C0518,P10518,2026-01-08,Life,Active,947.49,  british columbia  ,Quarterly,
1373,C0373,P10373,2026-01-28,Life,Pending,590.32,British Columbia,Quarterly,Overdue
1046,C0046,P10046,2026-01-05T00:00:00.000000000,Life,Lapsed,4668.35,Nova Scotia,  quarterly  ,Pending
1477,C0477,P10477,2026-03-14,Life,Lapsed,3849.12,Alberta,Quarterly,Pending
1158,C0158,P10158,2026-02-19,Annuity,Active,4401.83,Manitoba,QUARTERLY ,Overdue
2047,C1047,P11047,2026-03-20T00:00:00.000000000,Life,Pending,4502.26,Quebec,  annual  ,Paid
1172,C0172,P10172,2026-03-01,  life  ,Lapsed,1969.93,Manitoba,Monthly,Overdue
1017,C0017,P10017,2026-01-03T00:00:00.000000000,Annuity,Pending,4369.73,Quebec,Quarterly,Paid
1512,C0512,P10512,2026-02-01,ANNUITY ,PENDING ,3721.88,  quebec  ,Quarterly,Overdue
1049,C0049,P10049,2026-02-03,Annuity,Active,-929.35,Ontario,Monthly,Paid
1192,C0192,P10192,2026-01-16,Life,Active,1213.91,Quebec,  quarterly  ,Pending
1547,C0547,P10547,2026-99-99,Annuity,Lapsed,4614.34,Alberta,Monthly,Overdue
1516,C0516,P10516,2026-03-13,Annuity,Pending,968.49,British Columbia,Quarterly,Pending
1978,C0978,P10978,2026-02-11,Life,Lapsed,2928.8,Manitoba,Annual,Pending
1939,C0939,P10939,2026-03-11T00:00:00.000000000,Life,PENDING ,2097.48,Alberta,Monthly,Paid
1829,C0829,P10829,2026-01-29,Annuity,  pending  ,3380.01,British Columbia,Quarterly,  paid  
1984,C0984,P10984,2026-01-21,ANNUITY ,Pending,603.02,Manitoba,  annual  ,OVERDUE 
1481,C0481,P10481,2026-03-31,Life,Active,4639.35,Manitoba,Quarterly,Paid
2129,C1129,P11129,2026-01-04T00:00:00.000000000,Life,  pending  ,INVALID_AMT,Nova Scotia,Monthly,
1284,C0284,P10284,2026-03-15T00:00:00.000000000,Annuity,Pending,4776.85,Ontario,Monthly,OVERDUE 
2030,C1030,P11030,2026-03-22,Annuity,Pending,993.81,ALBERTA ,Quarterly,Paid
1798,C0798,P10798,2026-01-18,Life,Pending,3342.02,Alberta,Annual,Overdue
1940,C0940,P10940,2026-03-09T00:00:00.000000000,Life,ACTIVE ,2490.84,Manitoba,Quarterly,Pending
1226,C0226,P10226,2026-02-18T00:00:00.000000000,Annuity,Lapsed,3792.41,Ontario,Annual,Overdue
1027,C0027,P10027,2026-01-02,Annuity,Active,2413.2,Manitoba,MONTHLY ,Overdue
1283,C0283,P10283,2026-02-26T00:00:00.000000000,  life  ,Pending,4618.64,British Columbia,Annual,Pending
2150,C1150,P11150,2026-03-02,Life,LAPSED ,4908.41,BRITISH COLUMBIA ,ANNUAL ,Pending
1438,C0438,P10438,2026-03-11T00:00:00.000000000,Annuity,Lapsed,4729.24,MANITOBA ,Monthly,PAID 
1784,C0784,P10784,2026-02-04T00:00:00.000000000,Life,Active,1492.53,Manitoba,Quarterly,Overdue
1365,C0365,P10365,2026-02-25,ANNUITY ,Lapsed,2680.35,Ontario,Quarterly,Paid
1230,C0230,P10230,2026-02-24,Life,Lapsed,3878.92,Nova Scotia,Annual,Paid
1038,C0038,P10038,2026-03-30,Life,Active,1764.21,Nova Scotia,Quarterly,Paid
1670,C0670,P10670,2026-01-06,Life,Lapsed,2845.67,Manitoba,Quarterly,OVERDUE 
1750,C0750,P10750,2026-03-21,  annuity  ,Pending,2670.6,Quebec,Quarterly,Pending
1106,C0106,P10106,2026-01-23,Annuity,Active,2936.52,Quebec,Quarterly,Paid
1375,C0375,P10375,2026-03-27T00:00:00.000000000,Annuity,Pending,1973.74,Manitoba,  annual  ,Pending
1470,C0470,P10470,2026-01-11,Life,Pending,2528.78,  nova scotia  ,Quarterly,PAID 
1883,C0883,P10883,2026-02-06,Life,Active,1607.31,Nova Scotia,Annual,Paid
1330,C0330,P10330,2026-02-07,  life  ,Pending,3236.4,,Annual,Paid
1688,C0688,P10688,2026-02-04,Life,Pending,,Quebec,Annual,Overdue
1033,C0033,P10033,2026-01-15T00:00:00.000000000,Life,Lapsed,898.22,Quebec,Annual,Pending
2011,C1011,P11011,2026-03-14T00:00:00.000000000,Life,Active,4022.13,Nova Scotia,Annual,Paid
1624,C0624,P10624,2026-99-99,Annuity,Active,3719.99,Manitoba,Annual,
1195,C0195,P10195,2026-02-16T00:00:00.000000000,Life,PENDING ,,Quebec,Annual,Overdue
2106,C1106,P11106,2026-01-05,Life,Lapsed,4466.53,,Quarterly,Paid
2114,C1114,P11114,2026-03-31,Life,Active,4279.84,Ontario,Annual,Pending
2064,C1064,P11064,2026-01-25,Life,Pending,4891.96,Alberta,Quarterly,Pending
1504,C0504,P10504,2026-99-99,Annuity,Pending,2874.41,British Columbia,Annual,Paid
1916,C0916,P10916,2026-01-24,Life,Lapsed,4201.76,Nova Scotia,Quarterly,Overdue
1977,C0977,P10977,2026-99-99,Annuity,PENDING ,4687.68,Nova Scotia,  annual  ,Pending
1723,C0723,P10723,2026-01-25,Life,Active,3717.16,ALBERTA ,Quarterly,Paid
2088,C1088,P11088,2026-01-08,Life,Pending,3866.86,Ontario,Quarterly,Pending
1801,C0801,P10801,2026-03-28,Life,Lapsed,3346.43,Nova Scotia,  quarterly  ,Overdue
1580,C0580,P10580,2026-02-18,Life,Active,1115.68,Manitoba,Monthly,Pending
1161,C0161,P10161,2026-02-14,Life,Lapsed,1374.23,Alberta,Monthly,Overdue
1681,C0681,P10681,2026-02-22,  annuity  ,Lapsed,3845.79,Alberta,Quarterly,Paid
1034,C0034,P10034,2026-03-28,Life,Active,2843.75,  british columbia  ,Monthly,Paid
1163,C0163,P10163,2026-01-16T00:00:00.000000000,Annuity,Lapsed,728.46,Nova Scotia,Annual,Pending
1822,C0822,P10822,2026-02-06,Annuity,Pending,2105.29,Ontario,Monthly,Pending
1706,C0706,P10706,2026-01-26,  annuity  ,Lapsed,1215.22,Alberta,Monthly,Overdue
2009,C1009,P11009,2026-03-14,Annuity,PENDING ,2436.52,Quebec,Annual,Paid
1878,C0878,P10878,2026-01-09,Life,Lapsed,2209.04,  ontario  ,  monthly  ,Pending
1896,C0896,P10896,2026-02-04,  life  ,Active,3114.19,Quebec,ANNUAL ,  pending  
1914,C0914,P10914,2026-03-21,Life,Active,3004.87,Alberta,MONTHLY ,Pending
1865,C0865,P10865,2026-01-13,Annuity,Pending,4090.16,British Columbia,QUARTERLY ,Overdue
1153,C0153,P10153,2026-01-27,Annuity,Lapsed,1828.81,Quebec,QUARTERLY ,Overdue
1979,C0979,P10979,2026-02-14,Life,Pending,2212.8,Nova Scotia,ANNUAL ,Pending
2003,C1003,P11003,2026-01-02T00:00:00.000000000,Life,Active,3425.9,Manitoba,Annual,Pending
1510,C0510,P10510,2026-02-03T00:00:00.000000000,Life,Pending,2339.3,Quebec,QUARTERLY ,Overdue
1112,C0112,P10112,2026-02-01T00:00:00.000000000,ANNUITY ,Lapsed,3348.96,Quebec,Monthly,Overdue
1227,C0227,P10227,2026-02-05,Life,Lapsed,2174.08,Ontario,Annual,Pending
1986,C0986,P10986,2026-03-19T00:00:00.000000000,Life,Lapsed,4890.25,Ontario,Monthly,Paid
1852,C0852,P10852,2026-03-30,ANNUITY ,Pending,3602.87,Ontario,Monthly,Paid
1104,C0104,P10104,2026-01-01,  life  ,  lapsed  ,3540.61,QUEBEC ,Annual,Pending
1422,C0422,P10422,2026-01-01,ANNUITY ,Active,3835.04,,Monthly,Paid
1420,C0420,P10420,2026-03-16,Life,Active,4722.53,  british columbia  ,QUARTERLY ,Pending
1625,C0625,P10625,2026-02-06,Life,Active,689.42,Alberta,Monthly,Overdue
1587,C0587,P10587,2026-01-25T00:00:00.000000000,Life,Active,4565.14,BRITISH COLUMBIA ,Annual,
2061,C1061,P11061,2026-99-99,Annuity,Active,1692.71,Quebec,Quarterly,Overdue
1920,C0920,P10920,2026-02-24T00:00:00.000000000,Life,Pending,3139.74,Alberta,Monthly,Pending
1673,C0673,P10673,2026-02-10,Annuity,Lapsed,2003.04,British Columbia,Quarterly,Overdue
1120,C0120,P10120,2026-03-30,Life,Pending,3485.76,Nova Scotia,Annual,Paid
1054,C0054,P10054,2026-02-16T00:00:00.000000000,Life,Active,3709.6,Alberta,Quarterly,Overdue
1152,C0152,P10152,2026-01-23,Life,Lapsed,1130.38,Ontario,Annual,Pending
1404,C0404,P10404,2026-01-20,  annuity  ,Active,1590.84,British Columbia,Quarterly,PAID 
1768,C0768,P10768,2026-01-07T00:00:00.000000000,Life,Pending,3473.69,British Columbia,Annual,Overdue
1208,C0208,P10208,2026-01-24,Annuity,Active,3547.26,British Columbia,Annual,Paid
2135,C1135,P11135,2026-03-01,Annuity,  pending  ,4212.72,Nova Scotia,ANNUAL ,Paid
1659,C0659,P10659,2026-03-29,Annuity,Active,1636.92,Nova Scotia,Monthly,Paid
2097,C1097,P11097,2026-03-29,Annuity,Pending,2040.73,Manitoba,Annual,Paid
1233,C0233,P10233,2026-03-03,Life,Active,,Ontario,Monthly,Overdue
1009,C0009,P10009,2026-02-02,ANNUITY ,Lapsed,1869.09,,ANNUAL ,Pending
1160,C0160,P10160,2026-01-07,  life  ,Active,2756.82,Nova Scotia,Annual,Paid
1037,C0037,P10037,2026-02-22T00:00:00.000000000,ANNUITY ,Lapsed,3140.38,  quebec  ,Quarterly,Paid
1453,C0453,P10453,2026-01-05,Life,Active,,Alberta,Annual,Overdue
1652,C0652,P10652,2026-01-11,Life,Active,4448.57,Manitoba,  quarterly  ,Pending
1254,C0254,P10254,2026-03-07,Life,  lapsed  ,INVALID_AMT,Alberta,Quarterly,PAID 
1304,C0304,P10304,2026-02-18,Annuity,Lapsed,2195.33,Nova Scotia,Monthly,Overdue
1897,C0897,P10897,2026-02-05,Annuity,Active,3729.36,Quebec,  monthly  ,Pending
2049,C1049,P11049,2026-03-24,Annuity,Pending,975.62,Quebec,Quarterly,Overdue
1881,C0881,P10881,2026-01-26T00:00:00.000000000,Life,Lapsed,990.13,Ontario,Quarterly,PAID 
1572,C0572,P10572,2026-03-14T00:00:00.000000000,Life,  lapsed  ,838.12,Ontario,Annual,Overdue
1624,C0624,P10624,2026-03-09,Annuity,Active,3719.99,  manitoba  ,Annual,Paid
2145,C1145,P11145,2026-03-11,Life,Lapsed,3362.8,British Columbia,Annual,Pending
2031,C1031,P11031,2026-03-01,Life,ACTIVE ,3407.41,Ontario,  annual  ,Pending
2146,C1146,P11146,2026-02-16T00:00:00.000000000,LIFE ,Active,1032.51,Quebec,  monthly  ,Overdue
1263,C0263,P10263,2026-03-15,Life,Pending,4578.59,  manitoba  ,  monthly  ,PENDING 
1611,C0611,P10611,2026-02-11,Life,Lapsed,4444.99,Nova Scotia,Annual,  pending  
1298,C0298,P10298,2026-03-10,Life,Active,3260.37,Manitoba,Monthly,Pending
1990,C0990,P10990,2026-01-14,Life,Active,1126.39,  alberta  ,Quarterly,Pending
1415,C0415,P10415,2026-03-16T00:00:00.000000000,  life  ,  active  ,2629.25,British Columbia,Annual,Overdue
1151,C0151,P10151,2026-02-01,  life  ,  lapsed  ,3520.15,Alberta,Quarterly,Overdue
1946,C0946,P10946,2026-01-03,Annuity,Lapsed,1356.46,Nova Scotia,Annual,Pending
1473,C0473,P10473,2026-02-23,Annuity,  pending  ,4268.71,Nova Scotia,Quarterly,Pending
1953,C0953,P10953,2026-01-31,Life,Pending,3896.77,Alberta,Monthly,Pending
1988,C0988,P10988,2026-01-25,Annuity,Pending,2657.09,Manitoba,Quarterly,Paid
1779,C0779,P10779,2026-02-20,Annuity,Active,1227.53,Quebec,QUARTERLY ,Paid
1641,C0641,P10641,2026-01-03T00:00:00.000000000,Life,Lapsed,4217.93,Alberta,Monthly,Pending
1698,C0698,P10698,2026-99-99,Annuity,Pending,4421.92,Manitoba,Quarterly,Pending
2143,C1143,P11143,2026-02-16,Annuity,Pending,4992.56,Alberta,Annual,PENDING 
1551,C0551,P10551,2026-03-17,  life  ,Active,,Nova Scotia,MONTHLY ,Overdue
1640,C0640,P10640,2026-02-26,Annuity,Active,1492.19,Nova Scotia,Monthly,Paid
1936,C0936,P10936,2026-02-05T00:00:00.000000000,Annuity,Pending,885.46,Nova Scotia,Annual,  pending  
1929,C0929,P10929,2026-02-04T00:00:00.000000000,ANNUITY ,Active,3186.71,Ontario,  monthly  ,Pending
1489,C0489,P10489,2026-03-04,Annuity,PENDING ,1749.14,Ontario,Monthly,Overdue
1820,C0820,P10820,2026-01-01T00:00:00.000000000,Life,Active,1636.38,  quebec  ,Annual,  pending  
1711,C0711,P10711,2026-02-01T00:00:00.000000000,Life,Active,870.71,Alberta,  monthly  ,Pending
2081,C1081,P11081,2026-02-13,Life,Active,1388.62,British Columbia,Quarterly,  paid  
1148,C0148,P10148,2026-01-25,Annuity,Pending,2276.11,British Columbia,Quarterly,Overdue
1147,C0147,P10147,2026-03-08T00:00:00.000000000,ANNUITY ,LAPSED ,1262.72,Quebec,Quarterly,Overdue
1934,C0934,P10934,2026-03-09,Annuity,Pending,3759.52,Ontario,Annual,Overdue
1963,C0963,P10963,2026-01-21,Life,ACTIVE ,918.18,Ontario,Annual,Pending
1346,C0346,P10346,2026-01-08,  life  ,Lapsed,1310.3,British Columbia,ANNUAL ,Pending
1403,C0403,P10403,2026-03-09,Life,Pending,2414.46,ALBERTA ,ANNUAL ,Pending
1932,C0932,P10932,2026-03-16,Annuity,Lapsed,4960.65,ONTARIO ,Quarterly,Pending
1955,C0955,P10955,2026-03-03,Life,Lapsed,2402.1,Quebec,Monthly,Paid
2125,C1125,P11125,2026-01-21,Life,Pending,630.82,Nova Scotia,Quarterly,Pending
1660,C0660,P10660,2026-02-07,Annuity,Active,1668.89,Alberta,  quarterly  ,Paid
1464,C0464,P10464,2026-03-01,Life,Active,3168.33,Manitoba,Monthly,Overdue
1187,C0187,P10187,2026-02-17,Life,Lapsed,1322.9,Manitoba,Annual,Paid
1609,C0609,P10609,2026-99-99,Life,Active,3820.35,Manitoba,Monthly,Paid
1144,C0144,P10144,2026-03-01,Annuity,  active  ,4338.54,  quebec  ,Monthly,  pending  
1752,C0752,P10752,2026-02-09,LIFE ,PENDING ,543.97,Quebec,Quarterly,  overdue  
1982,C0982,P10982,2026-03-21T00:00:00.000000000,Life,Pending,1453.92,Alberta,Annual,Paid
1198,C0198,P10198,2026-03-31T00:00:00.000000000,Life,Lapsed,2712.27,Quebec,Quarterly,Paid
1884,C0884,P10884,2026-01-15,Annuity,Lapsed,2274.64,Nova Scotia,Quarterly,Overdue
1280,C0280,P10280,2026-01-14,Life,Lapsed,1825.22,British Columbia,Monthly,Pending
1294,C0294,P10294,2026-03-25,Life,Active,3212.52,Manitoba,MONTHLY ,Paid
2089,C1089,P11089,2026-01-07T00:00:00.000000000,Annuity,Pending,1312.68,Quebec,Monthly,Paid
1401,C0401,P10401,2026-02-14,Annuity,Lapsed,3962.72,Quebec,Quarterly,Overdue
1123,C0123,P10123,2026-02-04,ANNUITY ,  lapsed  ,3433.83,Ontario,Annual,Overdue
1203,C0203,P10203,2026-01-19T00:00:00.000000000,Annuity,Lapsed,2764.11,Manitoba,Annual,Overdue
1836,C0836,P10836,2026-02-26,Annuity,Pending,3110.51,Manitoba,Quarterly,Paid
1247,C0247,P10247,2026-01-05T00:00:00.000000000,Life,ACTIVE ,3816.66,MANITOBA ,Annual,  overdue  
2140,C1140,P11140,2026-01-19,Life,Pending,2480.9,,Quarterly,Pending
1385,C0385,P10385,2026-02-25T00:00:00.000000000,ANNUITY ,PENDING ,2742.11,  ontario  ,Monthly,Overdue
1855,C0855,P10855,2026-02-22,Life,Lapsed,3501.37,Manitoba,Annual,Overdue
1220,C0220,P10220,2026-02-03,Annuity,Active,1673.13,Manitoba,Monthly,Paid
1642,C0642,P10642,2026-01-05T00:00:00.000000000,Life,Active,760.29,Quebec,Monthly,Overdue
1002,C0002,P10002,2026-03-13T00:00:00.000000000,Annuity,PENDING ,3193.96,Quebec,Annual,PAID 
1113,C0113,P10113,2026-01-09,Life,Pending,1754.92,Manitoba,Quarterly,Paid
1699,C0699,P10699,2026-03-05,Life,Lapsed,3542.24,Alberta,Quarterly,Paid
1952,C0952,P10952,2026-02-05,Annuity,Lapsed,,Alberta,Monthly,Paid
2079,C1079,P11079,2026-03-30,Annuity,Pending,1236.58,  manitoba  ,Annual,  overdue  
1442,C0442,P10442,2026-02-02,Life,Pending,2900.57,Nova Scotia,Quarterly,Paid
1664,C0664,P10664,2026-01-28,Life,Active,842.59,Nova Scotia,Monthly,Paid
1151,C0151,P10151,2026-02-01,Life,Lapsed,3520.15,Alberta,Quarterly,OVERDUE 
1318,C0318,P10318,2026-03-06,Life,Lapsed,3522.65,NOVA SCOTIA ,Monthly,
1649,C0649,P10649,2026-01-13,Life,Active,1507.18,Alberta,Monthly,Paid
1710,C0710,P10710,2026-01-29,Annuity,Pending,1842.68,Manitoba,QUARTERLY ,Paid
1973,C0973,P10973,2026-01-23T00:00:00.000000000,Annuity,PENDING ,4740.74,Nova Scotia,Monthly,Paid
1628,C0628,P10628,2026-02-18,Annuity,Pending,2262.34,  nova scotia  ,Annual,Pending
1633,C0633,P10633,2026-02-15,Annuity,Pending,3203.59,,Monthly,Pending
1951,C0951,P10951,2026-01-22T00:00:00.000000000,ANNUITY ,Active,3030.34,ALBERTA ,ANNUAL ,OVERDUE 
2107,C1107,P11107,2026-01-04T00:00:00.000000000,Annuity,Lapsed,946.3,Nova Scotia,  quarterly  ,Paid
1796,C0796,P10796,2026-02-27T00:00:00.000000000,Annuity,Pending,4605.64,Alberta,Monthly,  overdue  
1646,C0646,P10646,2026-02-04,Life,  pending  ,3912.07,Manitoba,Quarterly,Paid
2013,C1013,P11013,2026-01-04T00:00:00.000000000,Life,Active,3349.35,  nova scotia  ,Annual,Overdue
1557,C0557,P10557,2026-03-26T00:00:00.000000000,Annuity,  active  ,2224.12,Ontario,Annual,  overdue  
1682,C0682,P10682,2026-01-31T00:00:00.000000000,Annuity,Active,505.04,Quebec,Monthly,Overdue
1578,C0578,P10578,2026-01-12T00:00:00.000000000,Annuity,Active,2124.38,Alberta,Quarterly,Pending
1525,C0525,P10525,2026-02-02,Life,  active  ,1435.49,Quebec,Annual,Paid
2060,C1060,P11060,2026-02-27,Life,Lapsed,942.78,ALBERTA ,Monthly,Paid
1541,C0541,P10541,2026-02-09,Annuity,Active,3644.81,Quebec,Quarterly,Paid
1749,C0749,P10749,2026-02-15,Annuity,Active,1141.23,Ontario,Annual,Overdue
2110,C1110,P11110,2026-02-15,LIFE ,Lapsed,3271.93,Ontario,Quarterly,Paid
1485,C0485,P10485,2026-02-20,Annuity,Lapsed,1617.02,Manitoba,Annual,Overdue
1096,C0096,P10096,2026-02-28,Life,Lapsed,1339.33,Alberta,Annual,Pending
2021,C1021,P11021,2026-03-27,ANNUITY ,Lapsed,4837.2,British Columbia,Annual,Paid
1564,C0564,P10564,2026-02-08T00:00:00.000000000,Annuity,Active,3246.82,,Annual,Pending
1743,C0743,P10743,2026-03-23T00:00:00.000000000,Annuity,Pending,2659.72,Nova Scotia,Quarterly,Paid
1864,C0864,P10864,2026-03-11,Life,Pending,4556.19,Manitoba,Annual,Pending
1892,C0892,P10892,2026-03-27,Life,Pending,1375.51,Manitoba,Quarterly,Overdue
2039,C1039,P11039,2026-03-05,Annuity,Active,4041.07,Ontario,  annual  ,Pending
1207,C0207,P10207,2026-02-01,  annuity  ,Active,4731.04,Alberta,Monthly,Pending
1393,C0393,P10393,2026-02-09,LIFE ,Lapsed,3636.33,Nova Scotia,Annual,Overdue
1795,C0795,P10795,2026-02-11T00:00:00.000000000,  annuity  ,  lapsed  ,4964.6,,Monthly,Paid
1871,C0871,P10871,2026-99-99,Annuity,Active,3629.6,Quebec,Quarterly,Pending
1398,C0398,P10398,2026-02-20,  life  ,Active,4193.88,Nova Scotia,Annual,Paid
1767,C0767,P10767,2026-03-25,Annuity,Active,2027.53,BRITISH COLUMBIA ,Annual,Overdue
2100,C1100,P11100,2026-01-03,Annuity,Lapsed,1838.97,Nova Scotia,  monthly  ,Overdue
2029,C1029,P11029,2026-02-14T00:00:00.000000000,Life,PENDING ,691.85,Ontario,Annual,  paid  
1643,C0643,P10643,2026-02-16,Annuity,Lapsed,-1473.46,Ontario,Annual,Pending
1613,C0613,P10613,2026-02-11,Annuity,Pending,4956.54,Ontario,Monthly,Pending
1961,C0961,P10961,2026-01-05,Life,Pending,,British Columbia,Monthly,  overdue  
1726,C0726,P10726,2026-03-01,  life  ,Lapsed,1334.86,British Columbia,  monthly  ,Paid
1684,C0684,P10684,2026-01-12,Annuity,Pending,528.74,British Columbia,Annual,PAID 
